,product,title,rating,body
1105,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best phone u can get under 30k,5,"Wonderful deal... Value for money phone and future proof.PROS:1. Flagship processor - Dimensity 12002. Amoled screen with corning gorilla glass 5 protection 90hz hdr3. Dual speakers,4.80 w fast charging,5. Decent oxygen os UI,6. Good Cameras - both front and back,7. Ultra lightweight8. Good numbers of 5g bands9. Carrier aggregation on both sims.10. Ufs3.1 storage for better reading speedsCONS:1. merging with color os2.software needed to be polished3.3.5mm jack support not providedAll in one package if you are looking under 30kOneplus was legendary brand in Indian market"
1106,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice mobile satisfied 😍,5,Battery life is goodCamera 📷 quality not satisfied because i expect highVolume is amazing 🤩
1107,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,
1108,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Lagging issue,3,Lagging issue
1109,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",It's awesome value for money 💲💲💰,5,Super powerfull experienceCamera 10 on 10 Sony imx rock'sBattery 🔋 killing with 8O watt charger last. One whole daySuper experienceValue for money
1110,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Over all good till now,5,Over all good till now
1111,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good Quality,5,Good Quality
1112,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good product,5,Phone quality is very good 👍
1113,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good but lost it,5,Very good phone but i lost it within one week :(
1114,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",It lag when i turn on and off dark mode and the OnePlus widget doesn't work,3,"The media could not be loaded.
                



 Gaming experience is really good but the battery it drains  faster"
1115,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice phone,5,I like this too much
1116,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",The product shows Alexa inbuilt in specifications but there isn't such facility in the handset,2,Overall
1117,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",A good phone under 30000 one plus 2t 8 128 varient,5,"The media could not be loaded.
                



 A good phone under 30000 Mai 7 din se is phone ko use kar rha hu abhi tak mughe koi problem nhi hue hai,"
1118,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very nice mobile!,5,"pros : Network Speed , Performance, Camera , design, Display , fast charging🔥 Cons : no 3.5 mm jack, no external memory card to add😑"
1119,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",I like this phone fast charging amezing superb divce,5,
1120,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent feel and very good in operating,5,Every option is nice very good phone
1121,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",1+nord,5,Good mobile phone in price
1122,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best,5,Overall balanced phone in 30k...
1123,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good product under 30000,5,Colour is also attractive
1124,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best choice,5,Best product to go for within this range..Happy with it.
1125,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Budget phone,5,Very nice phone
1126,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice service,5,Very nicd product.
1127,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best phone of this range,5,best phone I ever used till now
1128,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,3,Battery
1129,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome.,5,Everything fine.
1130,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best phone ever,5,Go for it
1131,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Unsatisfied,1,I already told about battery issue .I am not satisfied with this phon so I want to return it .
1132,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",His hitting,2,Hitting
1133,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Thanks,5,Good
1134,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Camera , processor, fast charging",5,Its an amazing phone and one of the best phones under 30k. The fast charging and the camera is superb. The response rate and display is the best
1135,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best,2,Best
1136,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Super performance,5,Tottaly phone is super performance I'm facing  some time network issues only
1137,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",ONE PLUS NORD 2T GOOD 📱,5,Camera quality good fingerprint reader so goood
1138,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",camera quality is too good compare to old nord phone,5,"finally got a very good quality in oneplus. and its too fast while i switch one app to another, specially charging life is also improved in this."
1139,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Superb Camera Quality Phone by oneplus,5,Nord 2t is a ultimate stunning design camera phone with no heating issue better forgaming user pubg user with very good processor go for it
1140,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",camera,1,Camera quality is poor.. Waste of money.. I  suggest don't buy if u look for good camera...one plus quality is not like before now it is costly and cheap quality with nice design
1141,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",I feel this is best phone from 1+ with below 35 k budget.. bought 12 GB ram and it's quick. Display,5,"12GB 1+ is awesome phone, it's real fast and charger is just wow. Camera and display could have been better but not disappointing. Face camera it's real quick and accurate"
1142,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera quality is good,5,Finger print reader & camera quality is good.
1143,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good Phone,5,Very good Phone every thing is funtastic
1144,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",One Plus Nord 2T,5,After 3Days Using My Review Smooth & Speed Very Good ExperiencePerformance 5/5Android 12.1 Os :5/5Product Quality:5/5Camera 5/4Battery 5/4Sound :5/4🤓
1145,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Nice phone
1146,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worst battery backup,2,Wrost battery backup
1147,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Unable to increase ringtone volume,1,I tried all settings. Did factory reset but still unable to increase ringtone volume. Please find the attached screenshot. Ringtone and notification are disabled.
1148,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","I am happy with display,charging speed and haptics",5,
1149,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Good
1150,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice phone for Daly life,5,Daly life
1151,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent phone,5,Superb
1152,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",All are good mobile,5,Over all good
1153,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",NICE,5,NICE PHONE I LOVE IT AND THANKS FOR AMAZONE
1154,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome 💯,5,
1155,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Smooth UI and good performance,5,Battery charges fast and is sufficient for 1 day.Good value for money.Not light weight but it is not heavy too
1156,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent 👍 purchase at this price,5,
1157,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very nice phone,5,Very good quality of cameraSmooth opreting system
1158,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very nice display performance,2,Nice display performance and reliability
1159,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Front and Back bothCamera Quality is very Poor.,2,"We are being cheated in the name of OIS.Didn't expect this from One Plus.Everything is fine except the camera.If u want to better Camera phone under 30k,Go for Samsung Smartphone bcz samsung's Camera consistency is top notch."
1160,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good phone 2T,5,Good phone 2T
1161,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery life .. is...so bad.. ... But charging..20min to ... Full charge,5,
1162,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very very bad,1,Very very bad thard class brandOne plus and Amazon
1163,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice Phone,5,Great performance with features
1164,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Solid One for the Price,5,Most practical decision to go for below 30k
1165,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good phone,5,Good phone and camera quality is good and gaming also running smoothly
1166,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good quality of mobile,5,Good mobile for the Price
1167,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good all round performance.,5,Good phone
1168,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",front camera not up to mark,3,camera not up to mark
1169,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice,5,Very nice mobile
1170,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera parameters,5,Good
1171,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",value for money,5,Very good one plus experience
1172,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Heating problem in charging,3,
1173,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best mobile in 1+,3,"Good product, fast charging."
1174,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Superb,5,Fully awsome
1175,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Value for money,5,It's an amazing Phone. Go for it.
1176,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Shortest review,2,Read other comments for pros and cons.Major con of this phone isLow light front cam photos are the worst. So if someone is taking the phone for selfie then go for oppo or vivo in this range.Otherwise everything is fine.
1177,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very nice,5,fantastic features
1178,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Good
1179,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent performance,5,Good camera quality
1180,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Amazing experience , better quality phone .",5,
1181,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Some heating issues while playing game,2,"The overall performance is fine but the touch of the phone is little sloppy, sometimes i have to touch twice to initiate a command. The camera is quite good.Another flaw i found was the heating problem the heating will really bother you if you are a gamer. I'm not really satisfied with the phone as it comes with a 30k price tag"
1182,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",The phone is quite good. Close your eyes and go for it,5,Phone is so amazing in colour and shapeCamera quality is superb.Music and speed is extra good
1183,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good product,5,Hi
1184,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good quality,5,Nice mobile
1185,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Mobile network is so weak,1,Worst mobile in such a huge range. Since day one I am continuously facing mobile network issue because of that not able to make anyone call properly. Also call is getting dropped in between frequently. Never buy any OnePlus product
1186,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice and good 👍,5,Nice and good
1187,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Must and should buy this Amazing product,5,All performance is good and camera was awsome fast charging I loved it
1188,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Great phone but battery issues,2,"Battery drains really fast without even using the phone it can drop upto 10-15% at night time and while in day time even inside your pocket with all the background activities off it can drain 3-4% on it's own.Other than the battery issue,the phone is perfect, great camera, it's a bit small phone though but comfortable to hold,and UI is super smooth,"
1189,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,All good
1190,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Great Phone,5,"Amazing phone,"
1191,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Overall Good Product,5,Very good Product
1192,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",AMAZING PHONE #ONEPLUS,5,OMFFFOO NICE PHONE MOBILE 📲 I LOVE THIS PHONE BEST QUALITY. I LOVE THIS ONEPLUS NORD2T AMAZING PHONE 📱
1193,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome mobile 😍,5,"Useful and fast mobile with all the advanced features.. Lovely mobile with good camera ,speed ,battery,style,etc. Love 1+ 😍"
1194,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",It's brilliant value for money,5,I am so happy with one plus Nord 2T. It's really good product for this price point. No heating issue. Performance is very good
1195,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good phone 📱,5,Great product with good build quality.
1196,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Picture quality,5,Nice phone picture quality superb so I recommend purchase this phone
1197,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good features but need improvement in battery life,5,Battery life needs improvement
1198,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery life is too short,5,"Mobile is good but battery experience very bad, picture quality superb"
1199,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Mast,5,Camera and also good
1200,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very nice,5,Very nice overall too good mobile
1201,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent device no issue,5,Excellent device no issue
1202,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best buy...,5,Value for money. Excellent picture quality. High battery life.
1203,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent phone,5,Liked it very much.. value for money product
1204,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worst Phone. Do not buy,1,"I gifted this phone to my wife thinking the camera quality will be good. It has the worst front facing camera quality. Washed out pictures always, my wife has stopped using camera altogether. Very disappointed. Will never buy One plus phones again."
1205,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best mobile under 30k. Loved it 😍,5,Best mobile option under 30k😍
1206,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery drain issue,5,Battery very fast but charging also very fastCamera quality is good90hz is enough
1207,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Premium looking phone,5,This phone Looks like one plus 10 pro which is around 70000..very good phone in this price range
1208,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Only battery issue,2,Not satisfied with battery...It was full as well in 30 min. And discharge also fastly.Finger print sensor also not working effectively.Finaly not worth 28999.
1209,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Phone is really nice features and yes worth of spending money,5,Pro. Battery charging and in-hand fel
1210,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Value for money,5,Performance
1211,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",It's awesome,5,Perfect..
1212,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",One plus Nord 2t 5g,5,Nice product
1213,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Good
1214,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Perfect Phone,5,Best phone in this price totally satisfied with camera battery all performance just go for it don't think
1215,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very good,5,Good
1216,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","At this cost, i suggest not to buy by seeing the features.",2,Only camera clarity excite you...Battery lasting time is less than one day... everyday at the end of the day you need to charge the battery ...any additional features are useless when your battery backup doesn't support... overall money waste on this mobile.
1217,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Wonderful product with fast delivery,5,Wonderful product with fast delivery
1218,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Totally waste of Money 💰,1,Pleaseeeee don't buy this Phone at all..Its totally wastage of Rs. 29K specially if you are Camera lover or thinking about to buy this for any photo or video purpose then it's a humble request for your sake..1. Back camera is Normally good2. Rear 50 MP camera is just only for name also you can't Zoom in when you are using 50 MP option.3. Front camera is like VGA or 2 MP cheap camera.. its 32 MP but i think OnePlus has forgot to add 30 MP and just add a simple 2 MP front camera. I didn't saw this kind of cheap camera Quality.4. OnePlus says Supervooc 80 Watts charger but this is also only for Name it is not any Supervooc power it's like any other fast charger5. Battery backup is too much bad as it charges fast and battery also get drained fast..I wanted to post review earlier but Amazon had blocked review option Today review option started so i am posting a genuine and personal review rest you can take a try if you think i am telling lies
